treatment,size
life_7000,102
life_7000,6
life_7000,3
life_7000,24
life_7000,22
life_7000,164
life_7000,77
life_7000,7
life_7000,8
life_7000,1
life_7000,2
life_7000,70
life_7000,25
life_7000,1
life_7000,1
life_7000,2
life_7000,1
life_7000,14
life_7000,25
life_7000,1
life_7000,1
life_7000,86
life_7000,85
life_7000,66
life_7000,2
life_7000,43
life_7000,1
life_7000,26
life_7000,33
life_7000,9
life_7000,18
life_7000,4
life_7000,1
life_7000,7
life_7000,12
life_7000,1
life_7000,6
life_7000,103
life_7000,5
life_7000,1
life_7000,76
life_7000,3
life_7000,1
life_7000,1
life_7000,7
life_7000,1
life_7000,33
life_7000,1
life_7000,12
life_7000,41
life_7000,2
life_7000,1
life_7000,33
life_7000,79
life_7000,96
life_7000,55
life_7000,62
life_7000,21
life_7000,60
life_7000,21
life_7000,43
life_7000,40
life_7000,1
life_7000,1
life_7000,37
life_7000,33
life_7000,34
life_7000,41
life_7000,24
life_7000,13
life_7000,1
life_7000,13
life_7000,24
life_7000,1
life_7000,30
life_7000,1
life_7000,13
life_7000,21
life_7000,71
life_7000,3
life_7000,3
life_7000,14
life_7000,1
life_7000,22
life_7000,118
life_7000,1
life_7000,62
life_7000,21
life_7000,56
life_7000,1
life_7000,1
life_7000,34
life_7000,63
life_7000,1
life_7000,2
life_7000,12
life_7000,14
life_7000,13
life_7000,1
life_7000,125
life_7000,84
life_7000,13
life_7000,32
life_7000,35
life_7000,8
life_7000,1
life_7000,40
life_7000,7
life_7000,29
life_7000,15
life_7000,11
life_7000,172
life_7000,10
life_7000,21
life_7000,27
life_7000,40
life_7000,4
life_7000,18
life_7000,18
life_7000,6
life_7000,1
life_7000,1
life_7000,39
life_7000,7
life_7000,12
life_7000,24
life_7000,61
life_7000,62
life_7000,20
life_7000,13
life_7000,19
life_7000,41
life_7000,1
life_7000,14
life_7000,1
life_7000,97
life_7000,1
life_7000,27
life_7000,33
life_7000,10
life_7000,95
life_7000,26
life_7000,36
life_7000,10
life_7000,45
life_7000,51
life_7000,26
life_7000,47
life_7000,59
life_7000,57
life_7000,12
life_7000,11
life_7000,8
life_7000,22
life_7000,13
life_7000,6
life_7000,58
life_7000,1
life_7000,1
life_7000,11
life_7000,41
life_7000,47
life_7000,23
life_7000,12
life_7000,1
life_7000,6
life_7000,11
life_7000,53
life_7000,6
life_7000,78
life_7000,9
life_7000,4
life_7000,15
life_7000,19
life_7000,6
life_7000,2
life_7000,1
life_7000,31
life_7000,7
life_7000,7
life_7000,2
life_7000,8
life_7000,27
life_7000,13
life_7000,13
life_7000,98
life_7000,15
life_7000,35
life_7000,10
life_7000,102
life_7000,20
life_7000,1
life_7000,22
life_7000,23
life_7000,29
life_7000,30
life_7000,80
life_7000,3
life_7000,59
life_7000,28
life_7000,3
life_7000,134
life_7000,10
life_7000,3
life_7000,14
life_7000,43
life_7000,7
life_7000,32
life_7000,1
life_7000,20
life_7000,76
life_7000,24
life_7000,2
life_7000,7
life_7000,27
life_7000,155
life_7000,65
life_7000,7
life_7000,4
life_7000,7
life_7000,62
life_7000,21
life_7000,41
life_7000,121
life_7000,49
life_7000,66
life_7000,13
life_7000,10
life_7000,12
life_7000,39
life_7000,1
life_7000,24
life_7000,26
life_7000,15
life_7000,1
life_7000,6
life_7000,4
life_7000,3
life_7000,10
life_7000,84
life_7000,9
life_7000,12
life_7000,7
life_7000,4
life_7000,7
life_7000,11
life_7000,43
life_7000,4
life_7000,6
life_7000,4
life_7000,11
life_7000,7
life_7000,7
life_7000,3
life_7000,1
life_7000,3
life_7000,64
life_7000,58
life_7000,32
life_7000,1
life_7000,12
life_7000,10
life_7000,130
life_7000,1
life_7000,1
life_7000,63
life_7000,28
life_7000,13
life_7000,7
life_7000,8
life_7000,25
life_7000,1
life_7000,3
life_7000,48
life_7000,1
life_7000,68
life_7000,1
life_7000,2
life_7000,2
life_7000,1
life_7000,34
life_7000,66
life_7000,46
life_7000,14
life_7000,1
life_7000,32
life_7000,24
life_7000,70
life_7000,1
life_7000,36
life_7000,73
life_7000,17
life_7000,26
life_7000,7
life_7000,7
life_7000,9
life_7000,11
life_7000,97
life_7000,75
life_7000,6
life_7000,3
life_7000,24
life_7000,1
life_7000,14
life_7000,1
life_7000,44
life_7000,51
life_7000,1
life_7000,6
life_7000,1
life_7000,71
life_7000,6
life_7000,5
life_7000,12
life_7000,20
life_7000,1
life_7000,30
life_7000,1
life_7000,120
life_7000,12
life_7000,35
life_7000,1
life_7000,30
life_7000,23
life_7000,31
life_7000,1
life_7000,1
life_7000,91
life_7000,71
life_7000,60
life_7000,93
life_7000,14
life_7000,1
life_7000,31
life_7000,3
life_7000,1
life_7000,11
life_7000,23
life_7000,127
life_7000,37
life_7000,15
life_7000,10
life_7000,1
life_7000,22
life_7000,17
life_7000,7
life_7000,1
life_7000,6
life_7000,15
life_7000,27
life_7000,1
life_7000,3
life_7000,3
life_7000,1
life_7000,18
life_7000,3
life_7000,14
life_7000,15
life_7000,17
life_7000,1
life_7000,32
life_7000,2
life_7000,2
life_7000,2
life_7000,1
life_7000,30
life_7000,43
life_7000,8
life_7000,1
life_7000,1
life_7000,13
life_7000,11
life_7000,1
life_7000,1
life_7000,14
life_7000,8
life_7000,1
life_7000,10
life_7000,15
life_7000,28
life_7000,31
life_7000,50
life_7000,15
life_7000,27
life_7000,2
life_7000,72
life_7000,18
life_7000,194
life_7000,6
life_7000,146
life_7000,29
life_7000,7
life_7000,2
life_7000,7
life_7000,9
life_7000,49
life_7000,39
life_7000,51
life_7000,7
life_7000,69
life_7000,17
life_7000,65
life_7000,2
life_7000,20
life_7000,28
life_7000,7
life_7000,1
life_7000,7
life_7000,2
life_7000,15
life_7000,13
life_7000,8
life_7000,81
life_7000,10
life_7000,3
life_7000,53
life_7000,12
life_7000,1
life_7000,3
life_7000,7
life_7000,3
life_7000,3
life_7000,6
life_7000,15
life_7000,32
life_7000,1
life_7000,67
life_7000,3
life_7000,62
life_7000,38
life_7000,149
life_7000,3
life_7000,1
life_7000,11
life_7000,2
life_7000,9
life_7000,21
life_7000,16
life_7000,5
life_7000,4
life_7000,22
life_7000,18
life_7000,1
life_7000,3
life_7000,6
life_7000,6
life_7000,4
life_7000,25
life_7000,6
life_7000,69
life_7000,12
life_7000,3
life_7000,1
life_7000,3
life_7000,154
life_7000,8
life_7000,60
life_7000,2
life_7000,4
life_7000,20
life_7000,20
life_7000,74
life_7000,3
life_7000,2
life_7000,4
life_7000,3
life_7000,2
life_7000,11
life_7000,6
life_7000,3
life_7000,24
life_7000,120
life_7000,20
life_7000,6
life_7000,1
life_7000,18
life_7000,1
life_7000,10
life_7000,4
life_7000,7
life_7000,3
life_7000,7
life_7000,7
life_7000,25
life_7000,12
life_7000,4
life_7000,66
life_7000,10
life_7000,5
life_7000,3
life_7000,19
life_7000,1
life_7000,9
life_7000,4
life_7000,38
life_7000,123
life_7000,1
life_7000,29
life_7000,38
life_7000,5
life_7000,6
life_7000,1
life_7000,12
life_7000,11
life_7000,5
life_7000,2
life_7000,1
life_7000,26
life_7000,3
life_7000,5
life_7000,6
life_7000,4
life_7000,2
life_7000,3
life_7000,33
life_7000,26
life_7000,15
life_7000,11
life_7000,1
life_7000,13
life_7000,7
life_7000,11
life_7000,97
life_7000,86
life_7000,61
life_7000,1
life_7000,6
life_7000,1
life_7000,2
life_7000,118
life_7000,6
life_7000,15
life_7000,2
life_7000,3
life_7000,2
life_7000,107
life_7000,34
life_7000,20
life_7000,4
life_7000,10
life_7000,11
life_7000,21
life_7000,26
life_7000,4
life_7000,6
life_7000,19
life_7000,21
life_7000,21
life_7000,9
life_7000,15
life_7000,4
life_7000,3
life_7000,22
life_7000,43
life_7000,155
life_7000,18
life_7000,13
life_7000,93
life_7000,22
life_7000,7
life_7000,3
life_7000,7
life_7000,56
life_7000,11
life_7000,1
life_7000,3
life_7000,5
life_7000,6
life_7000,76
life_7000,34
life_7000,34
life_7000,1
life_7000,24
life_7000,13
life_7000,3
life_7000,59
life_7000,10
life_7000,13
life_7000,14
life_7000,3
life_7000,15
life_7000,72
life_7000,7
life_7000,1
life_7000,21
life_7000,59
life_7000,49
life_7000,1
life_7000,65
life_7000,49
life_7000,27
life_7000,54
life_7000,3
life_7000,1
life_7000,38
life_7000,1
life_7000,11
life_7000,8
life_7000,6
life_7000,28
life_7000,63
life_7000,32
life_7000,50
life_7000,4
life_7000,1
life_7000,7
life_7000,6
life_7000,13
life_7000,21
life_7000,53
life_7000,1
life_7000,1
life_7000,40
life_7000,14
life_7000,6
life_7000,12
life_7000,76
life_7000,4
life_7000,35
life_7000,86
life_7000,108
life_7000,6
life_7000,3
life_7000,3
life_7000,32
life_7000,1
life_7000,1
life_7000,2
life_7000,11
life_7000,1
life_7000,10
life_7000,49
life_7000,43
life_7000,5
life_7000,44
life_7000,63
life_7000,8
life_7000,34
life_7000,23
life_7000,33
life_7000,5
life_7000,42
life_7000,148
life_7000,113
life_7000,1
life_7000,28
life_7000,48
life_7000,55
life_7000,13
life_7000,86
life_7000,12
life_7000,25
life_7000,19
life_7000,1
life_7000,44
life_7000,1
life_7000,43
life_7000,1
life_7000,11
life_7000,22
life_7000,1
life_7000,14
life_7000,40
life_7000,32
life_7000,40
life_7000,1
life_7000,22
life_7000,10
life_7000,2
life_7000,20
life_7000,66
life_7000,1
life_7000,27
life_7000,1
life_7000,164
life_7000,5
life_7000,65
life_7000,1
life_7000,15
life_7000,7
life_7000,5
life_7000,22
life_7000,19
life_7000,16
life_7000,7
life_7000,3
life_7000,64
life_7000,4
life_7000,3
life_7000,136
life_7000,45
life_7000,13
life_7000,7
life_7000,23
life_7000,7
life_7000,1
life_7000,6
life_7000,6
life_7000,23
life_7000,24
life_7000,30
life_7000,47
life_7000,3
life_7000,10
life_7000,1
life_7000,1
life_7000,2
life_7000,1
life_7000,14
life_7000,89
life_7000,25
life_7000,20
life_7000,23
life_7000,4
life_7000,46
life_7000,16
life_7000,1
life_7000,20
life_7000,23
life_7000,1
life_7000,56
life_7000,3
life_7000,27
life_7000,22
life_7000,24
life_7000,54
life_7000,7
life_7000,10
life_7000,7
life_7000,47
life_7000,125
life_7000,51
life_7000,10
life_7000,3
life_7000,1
life_7000,7
life_7000,65
life_7000,13
life_7000,1
life_7000,28
life_7000,1
life_7000,63
life_7000,5
life_7000,48
life_7000,65
life_7000,10
life_7000,44
life_7000,15
life_7000,11
life_7000,20
life_7000,28
life_7000,26
life_7000,26
life_7000,9
life_7000,174
life_7000,8
life_7000,4
life_7000,6
life_7000,3
life_7000,3
life_7000,3
life_7000,1
life_7000,5
life_7000,3
life_7000,55
life_7000,69
life_7000,3
life_7000,6
life_7000,4
life_7000,1
life_7000,1
life_7000,1
life_7000,6
life_7000,41
life_7000,3
life_7000,77
life_7000,58
life_7000,50
life_7000,31
life_7000,23
life_7000,92
life_7000,3
life_7000,14
life_7000,14
life_7000,3
life_7000,1
life_7000,11
life_7000,9
life_7000,1
life_7000,1
life_7000,12
life_7000,158
life_7000,24
life_7000,36
life_7000,34
life_7000,88
life_7000,22
life_7000,16
life_7000,1
life_7000,3
life_7000,9
life_7000,1
life_7000,4
life_7000,4
life_7000,62
life_7000,53
life_7000,1
life_7000,7
life_7000,23
life_7000,20
life_7000,26
life_7000,38
life_7000,45
life_7000,13
life_7000,16
life_7000,24
life_7000,2
life_7000,3
life_7000,28
life_7000,6
life_7000,33
life_7000,95
life_7000,1
life_7000,25
life_7000,110
life_7000,36
life_7000,1
life_7000,7
life_7000,3
life_7000,7
life_7000,26
life_7000,10
life_7000,6
life_7000,1
life_7000,1
life_7000,67
life_7000,4
life_7000,153
life_7000,74
life_7000,23
life_7000,3
life_7000,81
life_7000,23
life_7000,87
life_7000,8
life_7000,42
life_7000,1
life_7000,12
life_7000,33
life_7000,24
life_7000,13
life_7000,24
life_7000,24
life_7000,7
life_7000,1
life_7000,1
life_7000,19
life_7000,131
life_7000,1
life_7000,5
life_7000,75
life_7000,2
life_7000,3
life_7000,3
life_7000,45
life_7000,7
life_7000,6
life_7000,3
life_7000,1
life_7000,1
life_7000,1
life_7000,4
life_7000,1
life_7000,1
life_7000,4
life_7000,7
life_7000,66
life_7000,33
life_7000,144
life_7000,23
life_7000,1
life_7000,15
life_7000,15
life_7000,4
life_7000,8
life_7000,107
life_7000,3
life_7000,3
life_7000,13
life_7000,1
life_7000,63
life_7000,165
life_7000,44
life_7000,18
life_7000,12
life_7000,3
life_7000,64
life_7000,3
life_7000,1
life_7000,12
life_7000,16
life_7000,6
life_7000,7
life_7000,5
life_7000,43
life_7000,1
life_7000,73
life_7000,28
life_7000,62
life_7000,1
life_7000,56
life_7000,33
life_7000,49
life_7000,61
life_7000,19
life_7000,4
life_7000,2
life_7000,1
life_7000,11
life_7000,98
life_7000,13
life_7000,1
life_7000,1
life_7000,23
life_7000,3
life_7000,41
life_7000,1
life_7000,6
life_7000,71
life_7000,6
life_7000,1
life_7000,6
life_7000,5
life_7000,31
life_7000,1
life_7000,57
life_7000,28
life_7000,7
life_7000,65
life_7000,1
life_7000,6
life_7000,1
life_7000,14
life_7000,42
life_7000,26
life_7000,39
life_7000,1
life_7000,38
life_7000,2
life_7000,49
life_7000,17
life_7000,10
life_7000,72
life_7000,1
life_7000,15
life_7000,1
life_7000,79
life_7000,23
life_7000,46
life_7000,24
life_7000,23
life_7000,72
life_7000,14
life_7000,1
life_7000,1
life_7000,58
life_7000,38
life_7000,21
life_7000,101
life_7000,19
life_7000,1
life_7000,13
life_7000,16
life_7000,1
life_7000,41
life_7000,38
life_7000,11
life_7000,20
life_7000,12
life_7000,11
life_7000,1
life_7000,1
life_7000,47
life_7000,43
life_7000,24
life_7000,132
life_7000,20
life_7000,20
life_7000,19
life_7000,15
life_7000,19
life_7000,1
life_7000,44
life_7000,1
life_7000,1
life_7000,1
life_7000,1
life_7000,1
life_7000,34
life_7000,15
life_7000,29
life_7000,7
life_7000,7
life_7000,26
life_7000,1
life_7000,4
life_7000,2
life_7000,1
life_7000,57
life_7000,38
life_7000,82
life_7000,19
life_7000,13
life_7000,1
life_7000,18
life_7000,83
life_7000,3
life_7000,9
life_7000,6
life_7000,24
life_7000,2
life_7000,23
life_7000,21
life_7000,1
life_7000,13
life_7000,17
life_7000,1
life_7000,1
life_7000,1
life_7000,28
life_7000,7
life_7000,7
life_7000,79
life_7000,1
life_7000,2
life_7000,3
life_7000,1
life_7000,3
life_7000,4
life_7000,67
life_7000,35
life_7000,8
life_7000,24
life_7000,18
life_7000,45
life_7000,7
life_7000,13
life_7000,14
life_7000,111
life_7000,21
life_7000,6
life_7000,7
life_7000,43
life_7000,3
life_7000,14
life_7000,9
life_7000,7
life_7000,19
life_7000,74
life_7000,6
life_7000,3
life_7000,14
life_7000,11
life_7000,1
life_7000,4
life_7000,24
life_7000,3
life_7000,20
life_7000,81
life_7000,50
life_7000,13
life_7000,5
life_7000,18
life_7000,32
life_7000,1
life_7000,20
life_7000,29
life_7000,28
life_7000,6
life_7000,4
life_7000,14
life_7000,6
life_7000,26
life_7000,1
life_7000,10
life_7000,2
life_7000,49
life_7000,5
life_7000,70
life_7000,23
life_7000,6
life_7000,43
life_7000,2
life_7000,48
life_7000,57
life_7000,57
life_7000,12
life_7000,38
life_7000,1
life_7000,108
life_7000,38
life_7000,34
life_7000,11
life_7000,43
life_7000,45
life_7000,7
life_7000,7
life_7000,14
life_7000,17
life_7000,7
life_7000,56
life_7000,12
life_7000,1
life_7000,25
life_7000,48
life_7000,79
life_7000,17
life_7000,19
life_7000,66
life_7000,27
life_7000,10
life_7000,9
life_7000,12
life_7000,12
life_7000,13
life_7000,25
life_7000,18
life_7000,1
life_7000,8
life_7000,11
life_7000,39
life_7000,47
life_7000,11
life_7000,63
life_7000,4
life_7000,8
life_7000,3
life_7000,75
life_7000,70
life_7000,80
life_7000,83
life_7000,1
life_7000,56
life_7000,5
life_7000,4
life_7000,20
life_7000,6
life_7000,3
life_7000,23
life_7000,25
life_7000,25
life_7000,13
life_7000,37
life_7000,8
life_7000,37
life_7000,1
life_7000,9
life_7000,1
life_7000,43
life_7000,96
life_7000,1
life_7000,1
life_7000,2
life_7000,27
life_7000,41
life_7000,41
life_7000,17
life_7000,10
life_7000,5
life_7000,1
life_7000,15
life_7000,1
life_7000,6
life_7000,37
life_7000,41
life_7000,7
life_7000,7
life_7000,2
life_7000,12
life_7000,18
life_7000,12
life_7000,41
life_7000,33
life_7000,18
life_7000,1
life_7000,12
life_7000,4
life_7000,1
life_7000,87
life_7000,4
life_7000,52
life_7000,83
life_7000,3
life_7000,6
life_7000,4
life_7000,6
life_7000,2
life_7000,6
life_7000,10
life_7000,13
life_7000,14
life_7000,171
life_7000,1
life_7000,1
life_7000,1
life_7000,22
life_7000,20
life_7000,7
life_7000,34
life_7000,23
life_7000,1
life_7000,21
life_7000,23
life_7000,3
life_7000,1
life_7000,31
life_7000,40
life_7000,70
life_7000,13
life_7000,1
life_7000,29
life_7000,18
life_7000,1
life_7000,5
life_7000,40
life_7000,3
life_7000,6
life_7000,17
life_7000,47
life_7000,3
life_7000,3
life_7000,3
life_7000,115
life_7000,23
life_7000,3
life_7000,34
life_7000,11
life_7000,15
life_7000,43
life_7000,7
life_7000,119
life_7000,13
life_7000,8
life_7000,7
life_7000,58
life_7000,75
life_7000,10
life_7000,3
life_7000,22
life_7000,47
life_7000,38
life_7000,15
life_7000,83
life_7000,101
life_7000,3
life_7000,15
life_7000,31
life_7000,18
life_7000,14
life_7000,8
life_7000,1
life_7000,1
life_7000,122
life_7000,6
life_7000,1
life_7000,40
life_7000,11
life_7000,15
life_7000,29
life_7000,47
life_7000,4
life_7000,30
life_7000,12
life_7000,19
life_7000,20
life_7000,44
life_7000,183
life_7000,37
life_7000,59
life_7000,31
life_7000,45
life_7000,3
life_7000,25
life_7000,3
life_7000,13
life_7000,1
life_7000,63
life_7000,77
life_7000,79
life_7000,99
life_7000,10
life_7000,61
life_7000,3
life_7000,8
life_7000,122
life_7000,15
life_7000,2
life_7000,36
life_7000,27
life_7000,74
life_7000,35
life_7000,6
life_7000,69
life_7000,1
life_7000,13
life_7000,79
life_7000,51
life_7000,79
life_7000,11
life_7000,62
life_7000,34
