treatment,size
distort_90,4
distort_90,1
distort_90,107
distort_90,15
distort_90,3
distort_90,1
distort_90,5
distort_90,13
distort_90,2
distort_90,178
distort_90,10
distort_90,1
distort_90,21
distort_90,5
distort_90,1
distort_90,3
distort_90,2
distort_90,2
distort_90,14
distort_90,1
distort_90,119
distort_90,15
distort_90,19
distort_90,2
distort_90,7
distort_90,113
distort_90,1
distort_90,24
distort_90,57
distort_90,1
distort_90,5
distort_90,4
distort_90,16
distort_90,4
distort_90,4
distort_90,1
distort_90,39
distort_90,6
distort_90,1
distort_90,5
distort_90,1
distort_90,7
distort_90,93
distort_90,18
distort_90,215
distort_90,58
distort_90,64
distort_90,9
distort_90,23
distort_90,2
distort_90,20
distort_90,2
distort_90,3
distort_90,4
distort_90,162
distort_90,2
distort_90,3
distort_90,8
distort_90,148
distort_90,3
distort_90,13
distort_90,1
distort_90,1
distort_90,20
distort_90,27
distort_90,12
distort_90,252
distort_90,12
distort_90,17
distort_90,11
distort_90,1
distort_90,21
distort_90,10
distort_90,1
distort_90,10
distort_90,2
distort_90,4
distort_90,1
distort_90,2
distort_90,2
distort_90,2
distort_90,3
distort_90,1
distort_90,11
distort_90,3
distort_90,1
distort_90,1
distort_90,1
distort_90,1
distort_90,3
distort_90,4
distort_90,13
distort_90,10
distort_90,287
distort_90,4
distort_90,1
distort_90,10
distort_90,3
distort_90,5
distort_90,6
distort_90,6
distort_90,3
distort_90,21
distort_90,3
distort_90,6
distort_90,23
distort_90,1
distort_90,9
distort_90,3
distort_90,3
distort_90,6
distort_90,245
distort_90,38
distort_90,12
distort_90,25
distort_90,96
distort_90,147
distort_90,53
distort_90,1
distort_90,26
distort_90,72
distort_90,4
distort_90,1
distort_90,103
distort_90,1
distort_90,7
distort_90,1
distort_90,3
distort_90,1
distort_90,60
distort_90,94
distort_90,3
distort_90,16
distort_90,1
distort_90,30
distort_90,37
distort_90,33
distort_90,4
distort_90,6
distort_90,210
distort_90,21
distort_90,1
distort_90,4
distort_90,40
distort_90,60
distort_90,2
distort_90,11
distort_90,2
distort_90,8
distort_90,5
distort_90,11
distort_90,10
distort_90,15
distort_90,104
distort_90,4
distort_90,1
distort_90,3
distort_90,1
distort_90,23
distort_90,11
distort_90,5
distort_90,5
distort_90,6
distort_90,13
distort_90,1
distort_90,8
distort_90,34
distort_90,7
distort_90,2
distort_90,59
distort_90,54
distort_90,49
distort_90,1
distort_90,1
distort_90,1
distort_90,3
distort_90,1
distort_90,2
distort_90,1
distort_90,211
distort_90,1
distort_90,48
distort_90,7
distort_90,12
distort_90,5
distort_90,5
distort_90,1
distort_90,106
distort_90,1
distort_90,1
distort_90,1
distort_90,1
distort_90,1
distort_90,107
distort_90,13
distort_90,2
distort_90,18
distort_90,25
distort_90,3
distort_90,9
distort_90,4
distort_90,52
distort_90,59
distort_90,107
distort_90,254
distort_90,1
distort_90,44
distort_90,33
distort_90,7
distort_90,4
distort_90,10
distort_90,3
distort_90,3
distort_90,2
distort_90,1
distort_90,1
distort_90,27
distort_90,1
distort_90,2
distort_90,1
distort_90,6
distort_90,116
distort_90,4
distort_90,25
distort_90,5
distort_90,1
distort_90,4
distort_90,2
distort_90,3
distort_90,2
distort_90,2
distort_90,2
distort_90,1
distort_90,1
distort_90,10
distort_90,2
distort_90,1
distort_90,19
distort_90,10
distort_90,1
distort_90,1
distort_90,185
distort_90,1
distort_90,2
distort_90,292
distort_90,26
distort_90,16
distort_90,1
distort_90,26
distort_90,3
distort_90,22
distort_90,12
distort_90,1
distort_90,1
distort_90,332
distort_90,1
distort_90,12
distort_90,2
distort_90,6
distort_90,9
distort_90,1
distort_90,2
distort_90,3
distort_90,2
distort_90,3
distort_90,26
distort_90,1
distort_90,234
distort_90,27
distort_90,1
distort_90,13
distort_90,9
distort_90,7
distort_90,3
distort_90,8
distort_90,2
distort_90,3
distort_90,1
distort_90,2
distort_90,1
distort_90,89
distort_90,272
distort_90,1
distort_90,7
distort_90,21
distort_90,1
distort_90,7
distort_90,11
distort_90,6
distort_90,7
distort_90,9
distort_90,1
distort_90,2
distort_90,10
distort_90,6
distort_90,1
distort_90,4
distort_90,9
distort_90,25
distort_90,127
distort_90,5
distort_90,13
distort_90,87
distort_90,49
distort_90,4
distort_90,1
distort_90,7
distort_90,1
distort_90,106
distort_90,347
distort_90,3
distort_90,8
distort_90,5
distort_90,4
distort_90,12
distort_90,2
distort_90,124
distort_90,75
distort_90,26
distort_90,20
distort_90,78
distort_90,52
distort_90,1
distort_90,21
distort_90,1
distort_90,308
distort_90,43
distort_90,1
distort_90,2
distort_90,16
distort_90,22
distort_90,4
distort_90,4
distort_90,118
distort_90,1
distort_90,5
distort_90,14
distort_90,4
distort_90,61
distort_90,5
distort_90,55
distort_90,1
distort_90,4
distort_90,61
distort_90,5
distort_90,66
distort_90,169
distort_90,22
distort_90,21
distort_90,31
distort_90,1
distort_90,1
distort_90,26
distort_90,3
distort_90,3
distort_90,3
distort_90,7
distort_90,102
distort_90,2
distort_90,2
distort_90,2
distort_90,5
distort_90,118
distort_90,148
distort_90,34
distort_90,1
distort_90,3
distort_90,3
distort_90,1
distort_90,6
distort_90,9
distort_90,5
distort_90,21
distort_90,6
distort_90,45
distort_90,172
distort_90,18
distort_90,1
distort_90,39
distort_90,15
distort_90,23
distort_90,4
distort_90,3
distort_90,97
distort_90,14
distort_90,7
distort_90,4
distort_90,3
distort_90,222
distort_90,15
distort_90,1
distort_90,10
distort_90,1
distort_90,4
distort_90,1
distort_90,11
distort_90,1
distort_90,10
distort_90,13
distort_90,3
distort_90,3
distort_90,20
distort_90,2
distort_90,49
distort_90,34
distort_90,127
distort_90,42
distort_90,134
distort_90,304
distort_90,1
distort_90,8
distort_90,2
distort_90,2
distort_90,4
distort_90,6
distort_90,1
distort_90,3
distort_90,6
distort_90,3
distort_90,7
distort_90,7
distort_90,1
distort_90,14
distort_90,2
distort_90,7
distort_90,8
distort_90,3
distort_90,7
distort_90,2
distort_90,1
distort_90,1
distort_90,208
distort_90,44
distort_90,3
distort_90,36
distort_90,6
distort_90,20
distort_90,27
distort_90,1
distort_90,6
distort_90,45
distort_90,1
distort_90,3
distort_90,265
distort_90,1
distort_90,14
distort_90,1
distort_90,15
distort_90,10
distort_90,14
distort_90,2
distort_90,3
distort_90,75
distort_90,98
distort_90,101
distort_90,92
distort_90,12
distort_90,32
distort_90,4
distort_90,3
distort_90,10
distort_90,25
distort_90,23
distort_90,204
distort_90,2
distort_90,1
distort_90,1
distort_90,3
distort_90,4
distort_90,4
distort_90,1
distort_90,2
distort_90,30
distort_90,3
distort_90,1
distort_90,5
distort_90,13
distort_90,9
distort_90,55
distort_90,50
distort_90,1
distort_90,10
distort_90,1
distort_90,126
distort_90,77
distort_90,134
distort_90,2
distort_90,7
distort_90,1
distort_90,16
distort_90,33
distort_90,1
distort_90,3
distort_90,326
distort_90,14
distort_90,5
distort_90,2
distort_90,3
distort_90,7
distort_90,19
distort_90,3
distort_90,1
distort_90,5
distort_90,14
distort_90,1
distort_90,256
distort_90,1
distort_90,1
distort_90,22
distort_90,22
distort_90,1
distort_90,46
distort_90,17
distort_90,23
distort_90,11
distort_90,333
distort_90,7
distort_90,1
distort_90,32
distort_90,6
distort_90,1
distort_90,6
distort_90,4
distort_90,6
distort_90,4
distort_90,172
distort_90,19
distort_90,12
distort_90,1
distort_90,3
distort_90,7
distort_90,3
distort_90,22
distort_90,7
distort_90,119
distort_90,28
distort_90,7
distort_90,38
distort_90,28
distort_90,18
distort_90,93
distort_90,14
distort_90,13
distort_90,7
distort_90,85
distort_90,69
distort_90,8
distort_90,27
distort_90,1
distort_90,7
distort_90,1
distort_90,6
distort_90,4
distort_90,28
distort_90,4
distort_90,13
distort_90,1
distort_90,11
distort_90,1
distort_90,66
distort_90,80
distort_90,102
distort_90,74
distort_90,1
distort_90,195
distort_90,24
distort_90,25
distort_90,1
distort_90,1
distort_90,4
distort_90,3
distort_90,82
distort_90,3
distort_90,24
distort_90,6
distort_90,25
distort_90,7
distort_90,123
distort_90,19
distort_90,75
distort_90,6
distort_90,22
distort_90,1
distort_90,70
distort_90,31
distort_90,3
distort_90,38
distort_90,12
distort_90,279
distort_90,7
distort_90,38
distort_90,1
distort_90,17
distort_90,4
distort_90,5
distort_90,1
distort_90,5
distort_90,3
distort_90,1
distort_90,3
distort_90,3
distort_90,8
distort_90,7
distort_90,7
distort_90,1
distort_90,10
distort_90,195
distort_90,41
distort_90,1
distort_90,7
distort_90,4
distort_90,1
distort_90,6
distort_90,29
distort_90,23
distort_90,1
distort_90,1
distort_90,1
distort_90,53
distort_90,8
distort_90,1
distort_90,28
distort_90,193
distort_90,12
distort_90,1
distort_90,15
distort_90,1
distort_90,7
distort_90,4
distort_90,2
distort_90,1
distort_90,7
distort_90,76
distort_90,1
distort_90,2
distort_90,1
distort_90,3
distort_90,1
distort_90,73
distort_90,62
distort_90,1
distort_90,2
distort_90,1
distort_90,4
distort_90,120
distort_90,135
distort_90,56
distort_90,14
distort_90,1
distort_90,4
distort_90,311
distort_90,3
distort_90,6
distort_90,11
distort_90,7
distort_90,5
distort_90,7
distort_90,2
distort_90,9
distort_90,3
distort_90,3
distort_90,44
distort_90,3
distort_90,1
distort_90,6
distort_90,3
distort_90,124
distort_90,63
distort_90,92
distort_90,4
distort_90,3
distort_90,3
distort_90,1
distort_90,156
distort_90,65
distort_90,1
distort_90,35
distort_90,57
distort_90,1
distort_90,7
distort_90,19
distort_90,1
distort_90,1
distort_90,14
distort_90,10
distort_90,14
distort_90,19
distort_90,171
distort_90,37
distort_90,34
distort_90,12
distort_90,1
distort_90,26
distort_90,28
distort_90,25
distort_90,20
distort_90,1
distort_90,21
distort_90,3
distort_90,3
distort_90,1
distort_90,17
distort_90,157
distort_90,1
distort_90,42
distort_90,1
distort_90,14
distort_90,53
distort_90,57
distort_90,3
distort_90,1
distort_90,16
distort_90,28
distort_90,7
distort_90,20
distort_90,316
distort_90,19
distort_90,1
distort_90,2
distort_90,6
distort_90,21
distort_90,1
distort_90,1
distort_90,7
distort_90,1
distort_90,7
distort_90,15
distort_90,3
distort_90,172
distort_90,31
distort_90,44
distort_90,1
distort_90,8
distort_90,2
distort_90,1
distort_90,3
distort_90,103
distort_90,13
distort_90,10
distort_90,12
distort_90,30
distort_90,118
distort_90,53
distort_90,179
distort_90,1
distort_90,3
distort_90,5
distort_90,11
distort_90,213
distort_90,1
distort_90,30
distort_90,2
distort_90,3
distort_90,1
distort_90,14
distort_90,1
distort_90,3
distort_90,1
distort_90,1
distort_90,1
distort_90,3
distort_90,19
distort_90,1
distort_90,1
distort_90,65
distort_90,40
distort_90,58
distort_90,81
distort_90,32
distort_90,115
distort_90,31
distort_90,59
distort_90,23
distort_90,1
distort_90,171
distort_90,4
distort_90,35
distort_90,79
distort_90,3
distort_90,36
distort_90,1
distort_90,14
distort_90,46
distort_90,11
distort_90,173
distort_90,27
distort_90,12
distort_90,62
distort_90,1
distort_90,10
distort_90,13
distort_90,1
distort_90,2
distort_90,4
distort_90,49
distort_90,15
distort_90,1
distort_90,7
distort_90,3
distort_90,1
distort_90,7
distort_90,12
distort_90,245
distort_90,1
distort_90,1
distort_90,1
distort_90,3
distort_90,39
distort_90,1
distort_90,7
distort_90,3
distort_90,4
distort_90,3
distort_90,7
distort_90,3
distort_90,25
distort_90,6
distort_90,1
distort_90,6
distort_90,5
distort_90,2
distort_90,5
distort_90,18
distort_90,1
distort_90,8
distort_90,2
distort_90,3
distort_90,259
distort_90,9
distort_90,45
distort_90,1
distort_90,4
distort_90,6
distort_90,1
distort_90,6
distort_90,8
distort_90,3
distort_90,3
distort_90,2
distort_90,51
distort_90,1
distort_90,1
distort_90,211
distort_90,84
distort_90,1
distort_90,22
distort_90,19
distort_90,2
distort_90,29
distort_90,11
distort_90,2
distort_90,4
distort_90,8
distort_90,3
distort_90,4
distort_90,212
distort_90,26
distort_90,46
distort_90,13
distort_90,1
distort_90,1
distort_90,1
distort_90,19
distort_90,3
distort_90,21
distort_90,12
distort_90,25
distort_90,20
distort_90,229
distort_90,8
distort_90,4
distort_90,3
distort_90,5
distort_90,7
distort_90,3
distort_90,6
distort_90,42
distort_90,2
distort_90,2
distort_90,1
distort_90,1
distort_90,1
distort_90,36
distort_90,40
distort_90,6
distort_90,4
distort_90,189
distort_90,1
distort_90,11
distort_90,1
distort_90,10
distort_90,3
distort_90,1
distort_90,15
distort_90,1
distort_90,99
distort_90,69
distort_90,276
distort_90,7
distort_90,7
distort_90,2
distort_90,10
distort_90,13
distort_90,10
distort_90,12
distort_90,8
distort_90,7
distort_90,1
distort_90,2
distort_90,45
distort_90,206
distort_90,2
distort_90,74
distort_90,1
distort_90,12
distort_90,1
distort_90,11
distort_90,3
distort_90,7
distort_90,25
distort_90,3
distort_90,3
distort_90,52
distort_90,170
distort_90,5
distort_90,3
distort_90,1
distort_90,31
distort_90,58
distort_90,3
distort_90,1
distort_90,36
distort_90,76
distort_90,1
distort_90,1
distort_90,12
distort_90,1
distort_90,1
distort_90,161
distort_90,18
distort_90,14
distort_90,4
distort_90,3
distort_90,10
distort_90,134
distort_90,1
distort_90,10
distort_90,12
distort_90,1
distort_90,21
distort_90,11
distort_90,148
distort_90,1
distort_90,137
distort_90,7
distort_90,10
distort_90,5
distort_90,9
distort_90,21
distort_90,4
distort_90,1
distort_90,2
distort_90,8
distort_90,1
distort_90,26
distort_90,1
distort_90,15
distort_90,1
distort_90,3
distort_90,335
distort_90,1
distort_90,12
distort_90,5
distort_90,1
distort_90,6
distort_90,1
distort_90,3
distort_90,7
distort_90,5
distort_90,1
distort_90,3
distort_90,4
distort_90,4
distort_90,12
distort_90,206
distort_90,2
distort_90,9
distort_90,10
distort_90,3
distort_90,13
distort_90,2
distort_90,12
distort_90,5
distort_90,50
distort_90,2
distort_90,9
distort_90,11
distort_90,1
distort_90,2
distort_90,1
distort_90,1
distort_90,7
distort_90,30
distort_90,14
distort_90,5
distort_90,4
distort_90,1
distort_90,270
distort_90,52
distort_90,25
distort_90,31
distort_90,8
distort_90,11
distort_90,3
distort_90,207
distort_90,1
distort_90,1
distort_90,1
distort_90,66
distort_90,7
distort_90,2
distort_90,1
distort_90,1
distort_90,24
distort_90,35
distort_90,4
distort_90,35
distort_90,2
distort_90,7
distort_90,1
distort_90,1
distort_90,4
distort_90,233
distort_90,23
distort_90,35
distort_90,9
distort_90,1
distort_90,42
distort_90,41
distort_90,16
distort_90,235
distort_90,27
distort_90,36
distort_90,63
distort_90,7
distort_90,1
distort_90,3
distort_90,15
distort_90,7
distort_90,3
distort_90,2
distort_90,1
distort_90,184
distort_90,45
distort_90,2
distort_90,9
distort_90,10
distort_90,147
distort_90,3
distort_90,273
distort_90,42
distort_90,5
distort_90,3
distort_90,1
distort_90,70
distort_90,6
distort_90,1
distort_90,7
distort_90,1
distort_90,2
distort_90,11
distort_90,121
distort_90,3
distort_90,54
distort_90,38
distort_90,153
distort_90,3
distort_90,1
distort_90,2
distort_90,3
distort_90,262
distort_90,26
distort_90,12
distort_90,21
distort_90,1
distort_90,7
distort_90,4
distort_90,1
distort_90,21
distort_90,3
distort_90,1
distort_90,1
distort_90,2
distort_90,24
distort_90,12
distort_90,2
